consecutive_number,state_name,city,day_of_crash,month_of_crash,year_of_crash,day_of_week,hour_of_crash,minute_of_crash,atmospheric_conditions_1,atmospheric_conditions_1_name,atmospheric_conditions_2,atmospheric_conditions_2_name,atmospheric_conditions,atmospheric_conditions_name,number_of_fatalities
180244,Indiana,2510,19,5,2015,3,12,57,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180569,Indiana,4630,4,10,2015,1,21,22,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180026,Indiana,780,14,1,2015,4,7,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180573,Indiana,990,7,10,2015,4,16,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300049,Montana,0,8,6,2015,2,20,22,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,3
300124,Montana,0,10,9,2015,5,13,14,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300091,Montana,0,4,8,2015,3,12,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300098,Montana,0,7,8,2015,6,9,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300144,Montana,0,3,10,2015,7,0,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300130,Montana,0,26,9,2015,7,0,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300110,Montana,0,23,6,2015,3,8,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300093,Montana,0,19,6,2015,6,17,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300162,Montana,0,28,10,2015,4,4,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300042,Montana,0,22,5,2015,6,3,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300046,Montana,0,30,5,2015,7,11,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300033,Montana,0,2,5,2015,7,9,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300139,Montana,0,30,9,2015,4,9,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300123,Montana,0,13,8,2015,5,23,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300170,Montana,0,9,8,2015,1,15,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300062,Montana,0,10,7,2015,6,22,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300191,Montana,0,5,12,2015,7,16,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300113,Montana,180,10,8,2015,2,0,21,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
300094,Montana,0,4,8,2015,3,17,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300125,Montana,0,15,8,2015,7,4,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300085,Montana,0,30,7,2015,5,3,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300082,Montana,0,25,7,2015,7,12,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300186,Montana,0,28,11,2015,7,16,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300157,Montana,0,19,8,2015,4,23,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300065,Montana,0,13,7,2015,2,8,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300102,Montana,0,8,8,2015,7,17,18,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300078,Montana,0,22,7,2015,4,21,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300013,Montana,0,13,3,2015,6,18,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300007,Montana,0,13,2,2015,6,17,24,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300100,Montana,0,8,8,2015,7,0,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300120,Montana,0,6,9,2015,1,18,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300047,Montana,0,24,5,2015,1,18,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300076,Montana,0,19,7,2015,1,11,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300072,Montana,0,16,7,2015,5,17,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300195,Montana,0,13,12,2015,1,0,7,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300190,Montana,0,5,12,2015,7,23,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300022,Montana,0,3,4,2015,6,18,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
300166,Montana,0,27,8,2015,5,14,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300037,Montana,0,8,5,2015,6,16,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300035,Montana,0,4,5,2015,2,12,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300043,Montana,0,22,5,2015,6,17,18,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300105,Montana,290,21,6,2015,1,16,26,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300109,Montana,130,26,6,2015,6,23,32,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300188,Montana,1300,9,10,2015,6,19,7,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300136,Montana,0,27,9,2015,1,20,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300143,Montana,0,2,10,2015,6,20,56,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300158,Montana,0,28,10,2015,4,2,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300128,Montana,0,25,9,2015,6,22,28,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300054,Montana,590,3,7,2015,6,23,43,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300149,Montana,0,19,8,2015,4,12,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300197,Montana,0,14,12,2015,2,12,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300152,Montana,0,17,8,2015,2,19,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300041,Montana,0,20,5,2015,4,4,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300172,Montana,0,31,8,2015,2,13,8,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300024,Montana,0,2,4,2015,5,11,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300200,Montana,100,18,12,2015,6,12,33,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300097,Montana,0,6,8,2015,5,14,38,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300071,Montana,0,17,6,2015,4,13,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300138,Montana,0,28,9,2015,2,15,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
300140,Montana,760,29,9,2015,3,18,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300129,Montana,0,19,9,2015,7,4,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
300012,Montana,0,10,3,2015,3,7,44,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300182,Montana,0,22,11,2015,1,8,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300028,Montana,0,16,4,2015,5,7,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300016,Montana,0,22,3,2015,1,18,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300155,Montana,0,26,10,2015,2,8,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300183,Montana,820,9,11,2015,2,15,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300192,Montana,0,10,12,2015,5,17,3,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
300003,Montana,0,12,1,2015,2,7,27,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300005,Montana,0,26,1,2015,2,18,8,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300202,Montana,0,28,12,2015,2,11,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300176,Montana,0,5,11,2015,5,18,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300145,Montana,0,15,10,2015,5,17,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300189,Montana,0,30,11,2015,2,16,33,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300058,Montana,0,6,7,2015,2,14,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
300161,Montana,0,24,8,2015,2,20,31,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300051,Montana,0,6,6,2015,7,15,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300107,Montana,0,26,6,2015,6,18,8,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300137,Montana,0,27,9,2015,1,18,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300112,Montana,0,6,8,2015,5,8,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300133,Montana,0,17,8,2015,2,13,28,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300096,Montana,0,24,7,2015,6,16,7,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300141,Montana,0,29,9,2015,3,19,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,3
300044,Montana,380,22,5,2015,6,13,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300153,Montana,100,19,10,2015,2,19,18,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300011,Montana,0,9,3,2015,2,20,36,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300115,Montana,0,8,8,2015,7,17,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300127,Montana,0,12,9,2015,7,8,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,3
300053,Montana,0,2,7,2015,5,17,33,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300147,Montana,0,18,10,2015,1,20,58,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300089,Montana,0,2,8,2015,1,22,6,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300095,Montana,0,5,8,2015,4,0,37,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300119,Montana,0,25,8,2015,3,11,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300114,Montana,0,12,8,2015,4,5,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300131,Montana,0,23,9,2015,4,22,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300056,Montana,0,4,7,2015,7,22,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300025,Montana,0,10,4,2015,6,16,16,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300081,Montana,0,24,7,2015,6,15,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300132,Montana,0,15,8,2015,7,9,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300055,Montana,0,4,7,2015,7,6,32,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300075,Montana,0,18,7,2015,7,21,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300135,Montana,0,27,9,2015,1,0,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300034,Montana,0,3,5,2015,1,14,58,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300063,Montana,0,11,7,2015,7,5,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300010,Montana,0,23,2,2015,2,4,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300059,Montana,0,12,6,2015,6,14,56,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300146,Montana,0,18,10,2015,1,19,8,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300101,Montana,0,8,8,2015,7,99,99,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300027,Montana,0,8,4,2015,4,0,3,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300064,Montana,0,12,7,2015,1,3,46,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300069,Montana,0,13,6,2015,7,2,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300148,Montana,0,19,8,2015,4,5,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,3
300090,Montana,0,3,8,2015,2,9,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300036,Montana,0,6,5,2015,4,23,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300121,Montana,0,11,9,2015,6,11,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300171,Montana,0,31,10,2015,7,10,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300039,Montana,0,11,5,2015,2,0,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300060,Montana,0,6,7,2015,2,19,7,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
300038,Montana,0,10,5,2015,1,17,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300084,Montana,0,30,7,2015,5,1,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300204,Montana,530,6,7,2015,2,22,17,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300023,Montana,0,21,3,2015,7,20,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300061,Montana,0,14,6,2015,1,0,31,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300086,Montana,0,30,7,2015,5,10,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300052,Montana,0,2,7,2015,5,14,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
300079,Montana,0,24,7,2015,6,8,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500044,Vermont,187,25,11,2015,4,0,14,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500036,Vermont,9997,28,9,2015,2,12,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500009,Vermont,218,22,5,2015,6,23,53,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500047,Vermont,207,5,12,2015,7,8,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500035,Vermont,9997,26,9,2015,7,16,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500039,Vermont,241,14,10,2015,4,22,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500048,Vermont,243,5,12,2015,7,16,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500016,Vermont,147,2,7,2015,5,14,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500043,Vermont,630,9,11,2015,2,20,16,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500014,Vermont,212,17,6,2015,4,17,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500005,Vermont,746,14,4,2015,3,17,36,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500032,Vermont,475,7,9,2015,2,15,38,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500024,Vermont,295,31,7,2015,6,22,13,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500038,Vermont,75,6,10,2015,3,21,18,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500025,Vermont,730,9,8,2015,1,19,22,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500021,Vermont,163,16,7,2015,5,17,13,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500034,Vermont,490,18,9,2015,6,5,49,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500033,Vermont,770,7,9,2015,2,17,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500020,Vermont,590,12,7,2015,1,17,16,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500022,Vermont,218,25,7,2015,7,11,3,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500037,Vermont,360,3,10,2015,7,19,17,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500001,Vermont,155,10,1,2015,7,19,8,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500031,Vermont,342,4,9,2015,6,16,49,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500018,Vermont,71,6,7,2015,2,11,38,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500003,Vermont,600,23,1,2015,6,20,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
500027,Vermont,457,17,8,2015,2,15,12,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500029,Vermont,671,29,8,2015,7,12,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500019,Vermont,609,8,7,2015,4,16,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500010,Vermont,795,24,5,2015,1,16,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
500030,Vermont,650,3,9,2015,5,12,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
500042,Vermont,190,5,11,2015,5,2,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500026,Vermont,9997,16,8,2015,1,12,2,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500041,Vermont,9997,17,10,2015,7,21,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500049,Vermont,689,12,12,2015,7,17,4,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500023,Vermont,686,25,7,2015,7,11,23,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500007,Vermont,764,2,5,2015,7,16,28,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500012,Vermont,147,11,6,2015,5,99,99,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500045,Vermont,158,30,11,2015,2,7,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500004,Vermont,155,4,4,2015,7,17,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500017,Vermont,309,4,7,2015,7,14,14,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500015,Vermont,35,26,6,2015,6,12,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
500028,Vermont,297,23,8,2015,1,2,47,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560030,Wyoming,0,24,4,2015,6,99,99,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560087,Wyoming,0,21,8,2015,6,17,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560057,Wyoming,0,30,6,2015,3,6,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560026,Wyoming,0,18,4,2015,7,18,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560075,Wyoming,0,29,7,2015,4,22,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560054,Wyoming,0,23,6,2015,3,20,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560107,Wyoming,0,17,10,2015,7,4,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560088,Wyoming,0,20,8,2015,5,9,16,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560058,Wyoming,0,23,6,2015,3,21,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560007,Wyoming,0,28,1,2015,4,7,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560100,Wyoming,0,7,9,2015,2,14,27,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560091,Wyoming,0,29,8,2015,7,19,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560008,Wyoming,0,29,1,2015,5,3,22,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560111,Wyoming,0,22,10,2015,5,17,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560027,Wyoming,0,20,4,2015,2,14,2,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560106,Wyoming,0,10,10,2015,7,23,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560099,Wyoming,0,7,9,2015,2,17,8,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560065,Wyoming,0,18,7,2015,7,12,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560110,Wyoming,0,25,10,2015,1,11,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560120,Wyoming,0,3,11,2015,3,4,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560097,Wyoming,0,1,9,2015,3,17,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560022,Wyoming,0,1,4,2015,4,13,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560018,Wyoming,0,20,3,2015,6,20,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560035,Wyoming,0,2,5,2015,7,20,52,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560094,Wyoming,310,29,8,2015,7,2,27,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560098,Wyoming,0,7,9,2015,2,3,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560047,Wyoming,0,2,6,2015,3,17,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
560083,Wyoming,0,7,8,2015,6,15,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560076,Wyoming,0,19,7,2015,1,11,17,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560108,Wyoming,0,19,10,2015,2,15,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560130,Wyoming,0,19,12,2015,7,21,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560004,Wyoming,0,1,1,2015,5,2,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560015,Wyoming,0,7,3,2015,7,99,99,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560124,Wyoming,0,24,11,2015,3,0,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560032,Wyoming,0,29,4,2015,4,0,7,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560024,Wyoming,0,3,4,2015,6,23,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560069,Wyoming,0,24,7,2015,6,9,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560033,Wyoming,830,10,4,2015,6,19,47,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560123,Wyoming,0,23,11,2015,2,17,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560042,Wyoming,710,22,5,2015,6,15,19,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560048,Wyoming,0,3,6,2015,4,2,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560043,Wyoming,0,27,5,2015,4,19,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560118,Wyoming,0,14,11,2015,7,22,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560062,Wyoming,0,10,7,2015,6,10,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560082,Wyoming,0,7,8,2015,6,14,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560081,Wyoming,0,7,8,2015,6,10,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
560126,Wyoming,0,9,12,2015,4,6,29,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
560122,Wyoming,0,19,11,2015,5,16,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560090,Wyoming,0,25,8,2015,3,15,52,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
560055,Wyoming,0,24,6,2015,4,17,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,3
560068,Wyoming,310,18,7,2015,7,18,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560096,Wyoming,0,1,9,2015,3,19,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560039,Wyoming,0,12,5,2015,3,9,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560128,Wyoming,100,13,12,2015,1,11,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560093,Wyoming,0,30,8,2015,1,23,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
560050,Wyoming,0,14,6,2015,1,10,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560064,Wyoming,0,14,7,2015,3,20,39,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560037,Wyoming,310,5,5,2015,3,21,42,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560017,Wyoming,100,17,3,2015,3,17,7,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560119,Wyoming,0,14,11,2015,7,15,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
