consecutive_number,state_name,city,day_of_crash,month_of_crash,year_of_crash,day_of_week,hour_of_crash,minute_of_crash,atmospheric_conditions_1,atmospheric_conditions_1_name,atmospheric_conditions_2,atmospheric_conditions_2_name,atmospheric_conditions,atmospheric_conditions_name,number_of_fatalities
480462,Texas,2590,20,2,2016,7,23,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
131264,Georgia,280,18,11,2016,6,9,53,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
482570,Texas,3280,6,10,2016,5,23,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390328,Ohio,1680,2,6,2016,5,21,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61768,California,1980,25,3,2016,6,7,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
170544,Illinois,0,18,7,2016,2,17,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
481656,Texas,1510,15,6,2016,4,10,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
481850,Texas,0,25,7,2016,2,11,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
482740,Texas,0,23,10,2016,1,2,21,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130674,Georgia,0,1,7,2016,6,5,24,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560057,Wyoming,0,10,8,2016,4,3,56,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
480445,Texas,0,13,2,2016,7,5,52,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
270257,Minnesota,0,27,9,2016,3,5,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
483043,Texas,0,10,11,2016,5,4,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
40314,Arizona,0,7,5,2016,7,3,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
480341,Texas,0,5,2,2016,6,3,14,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
482336,Texas,0,12,9,2016,2,23,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
480639,Texas,2620,6,3,2016,1,2,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61314,California,0,3,8,2016,4,21,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190353,Iowa,0,27,12,2016,3,2,1,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180169,Indiana,4400,2,4,2016,7,4,28,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
370523,North Carolina,2770,19,5,2016,5,4,56,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61526,California,2550,25,8,2016,5,3,12,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62278,California,975,19,12,2016,2,3,24,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
481869,Texas,1550,16,7,2016,7,1,7,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
340419,New Jersey,598,19,11,2016,7,4,22,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61275,California,1980,27,6,2016,2,3,58,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60297,California,2770,28,2,2016,1,0,7,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10422,Alabama,1280,24,6,2016,6,5,2,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390470,Ohio,0,1,7,2016,6,2,21,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
210240,Kentucky,2090,23,5,2016,2,20,31,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
122471,Florida,0,17,11,2016,5,7,34,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
90243,Connecticut,539,1,12,2016,5,11,28,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
360621,New York,4309,9,9,2016,6,14,49,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
470295,Tennessee,829,13,5,2016,6,8,59,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
481267,Texas,1730,21,5,2016,7,23,58,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10046,Alabama,2130,7,2,2016,1,6,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390037,Ohio,1680,20,1,2016,4,11,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
290642,Missouri,650,5,10,2016,4,0,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
480119,Texas,3280,15,1,2016,6,19,58,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
370356,North Carolina,870,30,4,2016,7,1,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
280508,Mississippi,230,19,10,2016,4,23,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
480144,Texas,1510,21,1,2016,5,23,24,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
421006,Pennsylvania,0,28,12,2016,4,1,17,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
200022,Kansas,0,19,1,2016,3,11,26,12,Freezing Rain or Drizzle,0,No Additional Atmospheric Conditions,12,Freezing Rain or Drizzle,1
180782,Indiana,2210,16,12,2016,6,22,30,3,"Sleet, Hail",0,No Additional Atmospheric Conditions,3,"Sleet, Hail",1
510693,Virginia,0,17,12,2016,7,13,56,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
180362,Indiana,2240,4,7,2016,2,16,25,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
10385,Alabama,2620,12,7,2016,3,6,18,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
80438,Colorado,0,5,10,2016,4,15,15,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
260205,Michigan,4010,3,4,2016,1,0,2,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
210477,Kentucky,0,2,9,2016,6,15,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
420730,Pennsylvania,0,6,10,2016,5,12,40,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
420122,Pennsylvania,0,27,1,2016,4,7,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
290631,Missouri,4120,24,9,2016,7,3,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60579,California,3360,2,2,2016,3,20,28,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180694,Indiana,360,13,11,2016,1,3,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,3
180563,Indiana,2760,3,10,2016,2,1,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
481556,Texas,0,21,6,2016,3,1,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
62643,California,0,15,7,2016,6,2,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560021,Wyoming,0,23,5,2016,2,22,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
400483,Oklahoma,0,24,10,2016,2,20,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60841,California,0,1,5,2016,1,5,23,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
390877,Ohio,0,5,11,2016,7,2,5,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61499,California,0,19,7,2016,3,15,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
410041,Oregon,0,24,2,2016,4,15,51,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
130242,Georgia,0,10,3,2016,5,16,49,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
210606,Kentucky,1150,30,10,2016,1,5,46,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560054,Wyoming,0,4,8,2016,5,19,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,3
180690,Indiana,4490,21,11,2016,2,12,26,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
210498,Kentucky,0,16,9,2016,6,18,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
481043,Texas,0,5,4,2016,3,15,24,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61000,California,0,12,7,2016,3,6,11,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
420721,Pennsylvania,0,18,10,2016,3,12,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180206,Indiana,2515,9,4,2016,7,6,20,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,1
260853,Michigan,0,19,11,2016,7,10,0,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,2
421024,Pennsylvania,0,10,12,2016,7,0,1,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,1
490067,Utah,210,1,5,2016,1,5,35,6,Severe Crosswinds,0,No Additional Atmospheric Conditions,6,Severe Crosswinds,1
482126,Texas,0,21,8,2016,1,9,12,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
260159,Michigan,5279,31,3,2016,5,0,45,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
530159,Washington,0,21,5,2016,7,12,35,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
360836,New York,3290,28,10,2016,6,8,17,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
391014,Ohio,0,17,12,2016,7,0,9,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
200163,Kansas,5090,28,6,2016,3,9,32,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
210219,Kentucky,2090,10,5,2016,3,21,11,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
450090,South Carolina,0,15,2,2016,2,19,30,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
340525,New Jersey,1265,7,12,2016,4,3,7,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
120182,Florida,771,13,2,2016,7,20,0,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
390382,Ohio,70,27,3,2016,1,2,15,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
270345,Minnesota,6620,12,12,2016,2,5,47,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
210597,Kentucky,0,25,10,2016,3,21,1,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
220363,Louisiana,0,5,6,2016,1,1,0,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
482793,Texas,1550,2,10,2016,1,5,31,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
10003,Alabama,0,1,1,2016,6,2,20,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
240475,Maryland,50,16,12,2016,6,10,16,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
170990,Illinois,0,7,12,2016,4,1,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
10922,Alabama,0,4,8,2016,5,23,44,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
481960,Texas,0,1,8,2016,2,23,21,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
130688,Georgia,1280,5,7,2016,3,4,54,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
420328,Pennsylvania,1270,1,5,2016,1,2,42,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62814,California,3770,31,12,2016,7,20,31,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
121897,Florida,330,2,9,2016,6,0,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
63438,California,245,30,10,2016,1,5,44,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61248,California,0,18,8,2016,5,5,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
482084,Texas,0,8,8,2016,2,18,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
560041,Wyoming,0,11,7,2016,2,10,23,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
481591,Texas,1730,13,3,2016,1,5,4,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
62808,California,4010,4,11,2016,6,1,24,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
250336,Massachusetts,185,16,3,2016,4,12,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
370035,North Carolina,0,22,1,2016,6,13,50,3,"Sleet, Hail",12,Freezing Rain or Drizzle,3,"Sleet, Hail",1
160065,Idaho,0,21,5,2016,7,18,5,3,"Sleet, Hail",2,Rain,3,"Sleet, Hail",1
60354,California,850,31,1,2016,1,11,36,10,Cloudy,2,Rain,2,Rain,1
130554,Georgia,860,18,4,2016,2,99,99,99,Unknown,0,No Additional Atmospheric Conditions,99,Unknown,1
40238,Arizona,0,11,4,2016,2,5,49,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
350362,New Mexico,0,15,1,2016,6,14,24,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
530342,Washington,0,5,9,2016,2,10,22,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
210016,Kentucky,0,12,1,2016,3,14,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
80204,Colorado,0,20,6,2016,2,10,15,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
61592,California,0,30,8,2016,3,17,36,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
420937,Pennsylvania,0,16,11,2016,4,18,17,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
250259,Massachusetts,1390,29,10,2016,7,1,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
170065,Illinois,4220,17,1,2016,1,8,49,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
481072,Texas,3280,3,5,2016,3,18,20,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
121121,Florida,780,31,5,2016,3,18,31,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
280516,Mississippi,0,26,10,2016,4,13,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
481765,Texas,6010,29,6,2016,4,4,53,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,3
60504,California,1260,29,3,2016,3,9,48,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61623,California,4010,29,8,2016,2,13,52,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
250153,Massachusetts,1270,6,8,2016,7,2,49,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
550377,Wisconsin,4089,16,9,2016,6,11,17,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
290330,Missouri,2824,10,6,2016,6,23,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
490228,Utah,2113,8,10,2016,7,3,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
60342,California,1690,7,2,2016,1,7,9,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
131167,Georgia,1280,25,10,2016,3,12,42,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180452,Indiana,1060,8,8,2016,2,10,56,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560073,Wyoming,0,6,9,2016,3,21,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
530158,Washington,0,20,5,2016,6,9,14,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
40734,Arizona,590,17,11,2016,5,18,53,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
62067,California,0,7,9,2016,4,7,33,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
481661,Texas,3478,21,6,2016,3,2,3,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
320198,Nevada,0,22,10,2016,7,3,43,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
560062,Wyoming,0,12,8,2016,6,6,45,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180203,Indiana,2800,23,4,2016,7,17,31,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
350272,New Mexico,0,6,9,2016,3,13,46,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
120625,Florida,290,25,3,2016,6,5,34,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
60927,California,1980,12,6,2016,1,8,17,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
120785,Florida,0,10,4,2016,1,13,43,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
480424,Texas,6090,21,2,2016,1,17,52,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
483142,Texas,2450,6,12,2016,3,11,29,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
481227,Texas,0,21,5,2016,7,0,1,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
61688,California,9997,27,9,2016,3,12,54,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
420694,Pennsylvania,0,2,8,2016,3,23,6,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
171034,Illinois,0,23,12,2016,6,5,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390828,Ohio,6025,9,10,2016,1,19,1,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
120048,Florida,1510,2,1,2016,7,22,59,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
121984,Florida,290,21,8,2016,1,3,57,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
370865,North Carolina,170,6,9,2016,3,1,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190056,Iowa,2080,24,2,2016,4,16,39,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
250135,Massachusetts,251,22,7,2016,6,3,27,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180612,Indiana,2120,12,10,2016,4,9,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61615,California,3150,13,8,2016,7,2,7,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
350068,New Mexico,470,28,2,2016,1,5,2,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
390847,Ohio,3200,17,10,2016,2,9,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61985,California,0,25,9,2016,1,2,57,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
131255,Georgia,2570,14,11,2016,2,4,3,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
482839,Texas,0,1,11,2016,3,23,1,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61506,California,4120,10,7,2016,1,5,55,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61665,California,2870,12,8,2016,6,6,30,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180787,Indiana,1730,28,12,2016,4,22,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
480860,Texas,2450,15,4,2016,6,1,29,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
420488,Pennsylvania,0,1,6,2016,4,17,46,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
220186,Louisiana,0,11,4,2016,2,0,1,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
400089,Oklahoma,4780,10,3,2016,5,22,49,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
510320,Virginia,1720,12,7,2016,3,2,45,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
510401,Virginia,1970,16,8,2016,3,19,25,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
490100,Utah,0,10,6,2016,6,16,46,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
170094,Illinois,0,16,2,2016,3,17,49,4,Snow,0,No Additional Atmospheric Conditions,4,Snow,2
60931,California,2840,14,5,2016,7,7,30,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
120769,Florida,0,16,4,2016,7,17,53,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
390079,Ohio,1800,2,3,2016,4,11,13,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
260979,Michigan,1260,24,12,2016,7,9,38,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
61708,California,3260,1,5,2016,1,4,44,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
120947,Florida,2468,28,2,2016,1,4,29,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
170240,Illinois,2690,25,3,2016,6,7,12,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
480101,Texas,6090,5,1,2016,3,2,56,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
483498,Texas,2450,24,12,2016,7,17,6,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
61781,California,1980,17,8,2016,4,4,8,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
122444,Florida,0,9,11,2016,4,19,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
180466,Indiana,1910,23,8,2016,3,5,26,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
200102,Kansas,1510,13,4,2016,4,15,50,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
380079,North Dakota,0,10,10,2016,2,8,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
40058,Arizona,0,22,2,2016,2,20,21,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
170696,Illinois,0,13,9,2016,3,14,24,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
120201,Florida,0,2,3,2016,4,9,24,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
480521,Texas,1730,1,3,2016,3,12,23,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
122192,Florida,0,6,10,2016,5,1,14,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
490114,Utah,1830,11,5,2016,4,17,47,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
220401,Louisiana,150,15,5,2016,1,19,42,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
210375,Kentucky,2090,17,7,2016,1,11,34,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10603,Alabama,0,18,10,2016,3,6,0,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
190172,Iowa,1830,15,7,2016,6,21,0,99,Unknown,0,No Additional Atmospheric Conditions,99,Unknown,1
50474,Arkansas,330,27,11,2016,1,6,58,5,"Fog, Smog, Smoke",0,No Additional Atmospheric Conditions,5,"Fog, Smog, Smoke",1
200125,Kansas,0,19,5,2016,5,15,45,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
200175,Kansas,4900,7,7,2016,5,9,50,98,Not Reported,0,No Additional Atmospheric Conditions,98,Not Reported,1
391079,Ohio,0,18,10,2016,3,16,4,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
483138,Texas,2240,5,12,2016,2,8,22,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
480201,Texas,1730,29,1,2016,6,23,4,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
400267,Oklahoma,0,30,6,2016,5,19,39,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10249,Alabama,0,10,5,2016,3,12,25,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
450785,South Carolina,0,7,11,2016,2,14,42,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
482566,Texas,0,26,9,2016,2,20,15,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
10248,Alabama,330,9,5,2016,2,13,13,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
200205,Kansas,2820,31,7,2016,1,13,23,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
370253,North Carolina,4590,27,3,2016,1,19,38,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
220129,Louisiana,1560,9,3,2016,4,13,57,2,Rain,0,No Additional Atmospheric Conditions,2,Rain,1
290362,Missouri,0,28,6,2016,3,5,20,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
130168,Georgia,0,23,2,2016,3,4,7,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
390537,Ohio,6118,18,7,2016,2,5,2,10,Cloudy,0,No Additional Atmospheric Conditions,10,Cloudy,1
190348,Iowa,2260,21,12,2016,4,19,53,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,2
250043,Massachusetts,859,30,3,2016,4,99,99,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
480178,Texas,3420,22,1,2016,6,4,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
220333,Louisiana,1690,6,7,2016,4,0,1,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
350115,New Mexico,0,12,5,2016,5,6,10,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
120626,Florida,0,28,3,2016,2,4,35,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
220285,Louisiana,2130,21,5,2016,7,3,27,1,Clear,0,No Additional Atmospheric Conditions,1,Clear,1
